id,headline,url,source,source_type,author,published_at,section,collection_method,scraped_at,feed_url
2c037f603eb5f655,Unicef se declara indignada frente al asesinato de proveedores de agua en Gaza,https://www.latercera.com/mundo/noticia/unicef-se-declara-indignada-frente-al-asesinato-de-proveedores-de-agua-en-gaza/,La Tercera,nacional,Sofía Álvarez,2026-04-18T20:38:30+00:00,Mundo,rss,2026-04-18T22:34:40.158355+00:00,https://www.latercera.com/rss
1b06c26107f4f6f8,Detienen a tres extranjeros en Tarapacá y les incautan dinero en efectivo ligado a contrabando,https://www.latercera.com/nacional/noticia/detienen-a-tres-extranjeros-en-tarapaca-y-les-incautan-dinero-en-efectivo-ligado-a-contrabando/,La Tercera,nacional,Antonella Cicarelli,2026-04-18T20:52:08+00:00,Nacional,rss,2026-04-18T22:34:40.158178+00:00,https://www.latercera.com/rss
336c971de6a9d036,Boric reitera apoyo a Bachelet en carrera a la ONU y desata opiniones divididas en el Congreso,https://www.latercera.com/politica/noticia/boric-reitera-apoyo-a-bachelet-en-carrera-a-la-onu-y-desata-opiniones-divididas-en-el-congreso/,La Tercera,nacional,Javiera Ortiz,2026-04-18T21:03:53+00:00,Política,rss,2026-04-18T22:34:40.157636+00:00,https://www.latercera.com/rss
82685fc5dcbf242c,En vivo: la U visita a Everton buscando volver a los triunfos en la Liga de Primera,https://www.latercera.com/el-deportivo/noticia/en-vivo-la-u-visita-a-everton-buscando-volver-a-los-triunfos-en-la-liga-de-primera/,La Tercera,nacional,Jorge Sánchez Leiva,2026-04-18T21:14:43+00:00,El Deportivo,rss,2026-04-18T22:34:40.156466+00:00,https://www.latercera.com/rss
5a324a43ea40c6df,Dictan prisión preventiva para segundo imputado por el homicidio del suboficial mayor Eugenio Nain,https://www.latercera.com/nacional/noticia/dictan-prision-preventiva-para-segundo-imputado-por-el-homicidio-del-suboficial-mayor-eugenio-nain/,La Tercera,nacional,Antonella Cicarelli,2026-04-18T21:39:23+00:00,Nacional,rss,2026-04-18T22:34:40.156254+00:00,https://www.latercera.com/rss
7dfd8b4c64a7e5fb,Batacazo vasco: la Real Sociedad baja al Atlético de Madrid en los penales y es campeón de la Copa del Rey,https://www.latercera.com/el-deportivo/noticia/batacazo-vasco-la-real-sociedad-baja-al-atletico-de-madrid-en-los-penales-y-es-campeon-de-la-copa-del-rey/,La Tercera,nacional,Carlos Tapia,2026-04-18T22:06:05+00:00,El Deportivo,rss,2026-04-18T22:34:40.156900+00:00,https://www.latercera.com/rss
44a372275f0852a8,Alcaldes de comunas cordilleranas del Biobío piden al Ejecutivo ser parte de discusión por Reconstrucción Nacional,https://www.latercera.com/nacional/noticia/alcaldes-de-comunas-cordilleranas-del-biobio-piden-al-ejecutivo-ser-parte-de-discusion-por-reconstruccion-nacional/,La Tercera,nacional,Antonella Cicarelli,2026-04-18T22:09:03+00:00,Nacional,rss,2026-04-18T22:34:40.156689+00:00,https://www.latercera.com/rss
1ba9485091fc7290,Informe técnico plantea reforzamiento estructural pese a decisión de demoler viviendas en El Olivar,https://www.latercera.com/nacional/noticia/informe-tecnico-plantea-reforzamiento-estructural-pese-a-decision-de-demoler-viviendas-en-el-olivar/,La Tercera,nacional,Sofía Álvarez,2026-04-18T22:28:37+00:00,Nacional,rss,2026-04-18T22:34:40.156038+00:00,https://www.latercera.com/rss
d4cf561162f01048,"Contraloría, Congreso y Fiscalía: 33 funcionarios públicos con sueldos superiores a $10 millones adeudan Crédito Solidario (FSCU)",https://www.meganoticias.cl/nacional/519388-fondo-solidario-cae-deuda-funcionario-publicos-contraloria-fiscalia-congreso.html,Meganoticias,nacional,Meganoticias,2026-04-16T21:30:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:33.411732+00:00,
576c523eec63bc0d,No contestar el teléfono y mensajes contra Kast en X: Las renuncias de Seremis que complican al Gobierno,https://www.meganoticias.cl/nacional/519673-renuncias-de-seremis-complican-gobierno-motivos-renato-munster-16-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-16T22:33:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:32.836430+00:00,
0a4ea48d62f660dd,Gobierno paraliza obras de ampliación del GAM: Trabajos se habían retomado en marzo tras casi una década,https://www.meganoticias.cl/nacional/519678-paralizan-obras-del-gam-gobierno-jose-antonio-kast-16-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-16T23:12:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:32.217385+00:00,
876d46a8f9d67086,Por hasta 8 horas: Revisa los cortes de luz que afectarán a 10 comunas de Santiago este miércoles,https://www.meganoticias.cl/nacional/519675-cortes-de-luz-santiago-viernes-17-de-abril-comunas-enel-16-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-16T23:30:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:31.650726+00:00,
b9978d0540cb2221,Detienen a rapero D4vd por conexión con asesinato de adolescente,https://www.meganoticias.cl/mundo/519682-detienen-a-rapero-d4vd-por-asesinato-de-adolescente-estados-unidos-celeste-rivas-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T00:45:00-04:00,Mundo,sitemap_article,2026-04-18T22:38:30.455463+00:00,
3c6525fb0715018d,"Caen banda que robaba autos en malls, los adulteraba y luego los vendía",https://www.meganoticias.cl/nacional/519684-banda-robo-autos-malls-detencion-200-delitos-region-metropolitana-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T02:21:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:30.153721+00:00,
67df24c2a60fe403,Encuentran con vida a turista argentino extraviado en el volcán Llaima,https://www.meganoticias.cl/nacional/519685-turista-argentino-encontrado-volcan-llaima-extraviado-araucania-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T04:14:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:29.602937+00:00,
e0e4da229b6a8420,Investigan muerte de hombre que ingresó a la fuerza a un vehículo y abordó a un padre y su hijo,https://www.meganoticias.cl/nacional/519686-hombre-muere-intento-ingreso-auto-reduccion-detenidos-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T05:40:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:29.027434+00:00,
1272e05e7723f999,SAG confirma primer caso de influenza aviar en plantel comercial de La Araucanía,https://www.meganoticias.cl/nacional/519687-sag-confirma-primer-caso-influenza-aviar-plantar-comercial-region-de-la-araucania-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T06:26:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:28.455384+00:00,
9d829927e16ae6a4,Los sorprendieron descargando cajas robadas con shampoo: Carabineros detiene a cuatro hombres en El Bosque,https://www.meganoticias.cl/nacional/519688-el-bosque-detienen-cuatro-hombres-descargando-shampoo-robado-camion-san-bernardo-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T06:51:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:27.861516+00:00,
3fe58c1f2b4e16dd,Temblor se registra en la zona norte: Conoce el epicentro y la magnitud del sismo,https://www.meganoticias.cl/nacional/519691-temblor-hoy-zona-norte-chile-socaire-region-antofagasta-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T07:17:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:27.291571+00:00,
7909a442255a0842,Vuelven las lluvias a Santiago: Alejandro Sepúlveda adelanta cuántos milímetros caerían en la RM,https://www.meganoticias.cl/nacional/519690-pronostico-tiempo-vuelven-lluvias-santiago-region-metropolitana-dcv-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T07:46:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:26.635679+00:00,
f6bb8771b2965dc3,Bono Invierno: Este es el monto que no debe superar tu pensión para recibirlo,https://www.meganoticias.cl/dato-util/519643-requisitos-bono-de-invierno-2026-consulta-rut-1ab-17-4-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T08:00:00-04:00,Dato útil,sitemap_article,2026-04-18T22:38:26.072991+00:00,
1d3e55b65ff94d60,"Sus padres vivieron el 'sueño americano' pero ellos dejaron Miami por Italia: ""No van a arruinarse por una factura médica",https://www.meganoticias.cl/mundo/519561-pareja-se-muda-de-miami-a-italia-2ab.html,Meganoticias,nacional,Meganoticias,2026-04-17T08:15:00-04:00,Mundo,sitemap_article,2026-04-18T22:38:25.480934+00:00,
304ce856296cba12,Desarticulan organización criminal dedicada al tráfico de drogas: Se incautaron más de 272 kilos de marihuana,https://www.meganoticias.cl/nacional/519692-os7-desarticula-banda-narcotrafico-272-kilos-marihuana-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T08:21:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:25.208443+00:00,
abfd2d61082c1e1f,Subsidio de Gas: Esta es la fecha en que comenzaría su entrega,https://www.meganoticias.cl/dato-util/519644-fecha-pago-bono-gas-licuado-subsidio-1ab-17-4-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T09:00:00-04:00,Dato útil,sitemap_article,2026-04-18T22:38:24.591609+00:00,
02a449a0c99c3ed5,Casino clandestino clausurado seguía funcionando en Maipú: 52 máquinas operaban al interior del recinto,https://www.meganoticias.cl/nacional/519695-casino-clandestino-maipu-siguio-operando-pese-clausura-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T09:08:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:23.956615+00:00,
4f543c9c548688c3,"Debería avergonzarnos como humanidad"": Juan Manuel Astorga por ""desastre humanitario"" en Sudán",https://www.meganoticias.cl/nacional/519698-juan-manuel-astorga-sudan-columna-opinion-radio-infinita-17-4-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T09:15:00-04:00,Videos,sitemap_article,2026-04-18T22:38:23.284824+00:00,
47cbb1b15440ac44,Luis Hermosilla enfrenta nuevamente a Fiscalía en interrogatorio por causa contra exjueza Sabaj,https://www.meganoticias.cl/nacional/519699-luis-hermosilla-enfrenta-nuevamente-a-fiscalia-en-interrogatorio-por-causa-contra-exjueza-sabaj-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T09:21:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:22.630456+00:00,
8c92b3bfb7e54b6b,"Trump califica como ""pequeño desvío"" la guerra contra Irán y asegura que ""podrían haber ocurrido cosas malas",https://www.meganoticias.cl/mundo/519697-donald-trump-califica-pequeno-desvio-guerra-iran-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T09:35:00-04:00,Mundo,sitemap_article,2026-04-18T22:38:22.042530+00:00,
07e10de0cea236f9,Hay 28 mil cupos para programas del Fosis: Así puedes postular,https://www.meganoticias.cl/dato-util/519645-programas-fosis-como-postular-1ab-17-4-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T10:00:00-04:00,Dato útil,sitemap_article,2026-04-18T22:38:21.383385+00:00,
30fc94f2b08720cd,"Casi todos los hombres y mujeres contraerán el VPH"": Síntomas, riesgos y cómo prevenirlo",https://www.meganoticias.cl/patrocinados/519704-casi-todos-los-hombres-y-mujeres-contraeran-el-vph-sintomas-riesgos-y-como-prevenirlo.html,Meganoticias,nacional,Meganoticias,2026-04-17T10:03:00-04:00,Patrocinados,sitemap_article,2026-04-18T22:38:20.766955+00:00,
d04dde20eaec6616,Ley 40 Horas: Dirección del Trabajo explica qué trabajadores quedan fuera de la rebaja a 42 horas,https://www.meganoticias.cl/nacional/519702-direccion-del-trabajo-aclara-quienes-quedan-excluidos-rebaja-42-horas-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T10:04:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:20.205144+00:00,
15b366a64d53d0a0,"Ejercicios militares para robots: máquinas de guerra del mundo estarán a prueba en terrenos extremos, exigentes y realistas",https://www.meganoticias.cl/mundo/519544-ejercicios-militares-robots-suiza-europa-2ab.html,Meganoticias,nacional,Meganoticias,2026-04-17T10:15:00-04:00,Mundo,sitemap_article,2026-04-18T22:38:19.626908+00:00,
8f867898780fca1f,Conductor de vehículo de valores atropelló a dos adultas mayores en Pucón: Una de ellas está en riesgo vital,https://www.meganoticias.cl/nacional/519703-camion-valores-atropello-dos-adultas-mayores-villarrica-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T10:22:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:19.315167+00:00,
fc0fc36432beb1d3,Chilenas Antonia Rojas y María Florencia Álamo ingresan a la red de jóvenes líderes Globales del Foro Económico Mundial,https://www.meganoticias.cl/nacional/519706-chilenas-antonia-rojas-y-maria-florencia-alamo-ingresan-a-la-red-de-jovenes-lideres-globales-del-foro-economico-mundial-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T10:31:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:18.701026+00:00,
0a6599dabb4899d5,Detienen a padre y sus dos hijos involucrados en fallecimiento de sujeto que los habría asaltado en El Bosque,https://www.meganoticias.cl/nacional/519694-detenidos-padre-hijos-el-bosque-robo-vehiculo-delincuente-muerto-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T10:41:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:18.091531+00:00,
e31a450651c770bb,"El que nada debe, nada teme"": Mariel Aeroboe arremete contra su expareja Pedro Lladser",https://www.meganoticias.cl/tendencias/519700-polemica-mariel-aeroboe-y-pedro-lladser-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T10:56:00-04:00,Tendencias,sitemap_article,2026-04-18T22:38:17.520946+00:00,
f37a26612938e084,Seguro de Cesantía: ¿Quiénes pueden retirar la totalidad de su saldo?,https://www.meganoticias.cl/dato-util/519668-retiro-fondos-seguro-de-cesantia-pensionado-1ab-17-4-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T11:00:00-04:00,Dato útil,sitemap_article,2026-04-18T22:38:16.887032+00:00,
500681d9dffbb5d5,Presidente Kast designa a Carlos Maldonado como nuevo miembro del Consejo Directivo de BancoEstado,https://www.meganoticias.cl/nacional/519713-kast-designa-carlos-maldonado-nuevo-miembro-consejo-directivo-bancoestado-ex-ministro-de-justicia-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T11:01:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:16.295765+00:00,
b1ae2e99b06b907e,Cheyenne II: EE.UU. estrena nuevo helicóptero de rotor basculante que encarna la velocidad y el alcance de las tribus nativas,https://www.meganoticias.cl/mundo/519551-aviones-de-guerra-estados-unidos-cheyenne-ii-2ab.html,Meganoticias,nacional,Meganoticias,2026-04-17T11:05:00-04:00,Mundo,sitemap_article,2026-04-18T22:38:15.582615+00:00,
e68368def236dc5e,Mallplaza busca expandirse y desembarcar en nuevos territorios: Este es el mercado al que apunta la empresa chilena,https://www.meganoticias.cl/nacional/519693-mallplaza-expansion-en-mexico-10-4-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T11:16:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:15.278470+00:00,
71fd8df4a523d633,"Es ilegal"": Central Unitaria de Trabajadores rechaza dictámenes de la Dirección del Trabajo por jornada de 40 horas",https://www.meganoticias.cl/nacional/519718-ley-40-horas-cut-rechaza-dictamenes-de-la-direccion-del-trabajo-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T11:31:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:14.644898+00:00,
74773ef8fc07be78,"Mercado Libre lanzó ""Discount Chants"" durante partidos de fútbol: Cánticos activaron descuentos en tiempo real",https://www.meganoticias.cl/patrocinados/519720-mercado-libre-lanzo-discount-chants-durante-partidos-de-futbol-canticos-activaron-descuentos-en-tiempo-real.html,Meganoticias,nacional,Meganoticias,2026-04-17T11:34:00-04:00,Patrocinados,sitemap_article,2026-04-18T22:38:14.014893+00:00,
d698f69fb1f2309c,El cambio que integrará LATAM para modernizar su flota de aviones,https://www.meganoticias.cl/nacional/519646-latam-aerolineas-cabina-vuelo-aviones-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T11:49:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:13.484718+00:00,
2bd84e8887fd223a,Bono al Trabajo de la Mujer: Esta es la fecha de abril,https://www.meganoticias.cl/dato-util/519670-fecha-de-pago-bono-trabajo-mujer-abril-1ab-17-4-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T12:00:00-04:00,Dato útil,sitemap_article,2026-04-18T22:38:12.863090+00:00,
8c1a31200820a63f,Atropello de dos mujeres en Pucón: Conductor del camión no registraba niveles de alcohol en la sangre,https://www.meganoticias.cl/nacional/519715-atropello-de-dos-mujeres-en-pucon-conductor-del-camion-de-valores-se-encontraba-en-normal-estado-de-intemperancia-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T12:02:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:12.181486+00:00,
827583be2dde2b91,Subsidio de gas licuado anunciado por el gobierno: ¿Quiénes lo recibirán y de qué forma?,https://www.meganoticias.cl/nacional/519717-subsidio-gas-licuado-confusion-municipios-mucho-gusto-quienes-lo-recibiran-y-de-que-forma-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T12:11:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:11.627434+00:00,
96ce2ba3416ebc8d,Vehículo hipersónico: así es el cohete de pruebas que nunca llega al espacio y le está costando $190 millones al Pentágono,https://www.meganoticias.cl/mundo/519632-cohete-nunca-llega-al-espacio-sistema-haste-pentagono-2ab.html,Meganoticias,nacional,Meganoticias,2026-04-17T12:15:00-04:00,Mundo,sitemap_article,2026-04-18T22:38:11.011736+00:00,
67b4390e10005c8d,Gobierno cifra en 20% el avance de zanja en la frontera norte y advierte menor ritmo en invierno,https://www.meganoticias.cl/nacional/519709-zanja-frontera-norte-avance-20-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T12:28:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:10.734898+00:00,
b3419219abc4eb95,Camilo Huerta rompe el silencio y revela intimidades de su matrimonio con Marité Matus,https://www.meganoticias.cl/tendencias/519708-camilo-huerta-polemica-con-marite-matus-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T12:34:00-04:00,Tendencias,sitemap_article,2026-04-18T22:38:10.023500+00:00,
8ca164e9cdfe93d3,Alcades de La Reina y Peñalolén solicitan expansión del Metro: Estas son las estaciones propuestas,https://www.meganoticias.cl/nacional/519721-extension-metro-de-santiago-propuesta-la-reina-penalolen-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T12:36:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:09.389890+00:00,
ca818f0c616922fe,Recuperan camión con 100 refrigeradores robados: Cuatro detenidos tras operativo en Recoleta,https://www.meganoticias.cl/nacional/519725-recuperan-100-refrigeradores-robados-detenidos-recoleta-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T12:36:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:08.746415+00:00,
5c9c24aac45a5fad,"Estamos esperando antes de 20 días la respuesta definitiva"": Camioneros descartan paralización tras reunión con autoridades",https://www.meganoticias.cl/nacional/519730-camioneros-descartan-paralizacion-plazo-20-dias-respuesta-gobierno-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T12:54:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:08.069061+00:00,
3a99761c42b7a0b7,Lobo cazador: el nuevo robot armado que el Ejército de Estados Unidos está probando en ejercicios de combate real,https://www.meganoticias.cl/mundo/519658-robot-armado-estados-unidos-2ab.html,Meganoticias,nacional,Meganoticias,2026-04-17T13:05:00-04:00,Mundo,sitemap_article,2026-04-18T22:38:07.787551+00:00,
94da70de3e9ba125,Nuevos videos revelan horas claves antes y después del crimen de Francisca Millahual en Temuco,https://www.meganoticias.cl/nacional/519722-nuevos-videos-antecedentes-crimen-francisca-millahual-emanuel-ochoa-imputado-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T13:12:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:07.126662+00:00,
6f4e0c5df5308950,"Esto fue un dato que les dieron"": Delincuentes enmascarados y armados roban tienda de carteras en Coronel",https://www.meganoticias.cl/nacional/519732-enmascarados-armados-roban-tienda-carteras-coronel-delincuentes-video-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T13:21:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:06.528647+00:00,
0532263ac5c7cb30,"Ramón Vallés, aviador con más de 30 años de experiencia: ""Pretenden que la inteligencia artificial sustituya pilotos",https://www.meganoticias.cl/mundo/519588-inteligencia-artificial-aviones-piloto-2ab.html,Meganoticias,nacional,Meganoticias,2026-04-17T13:30:00-04:00,Mundo,sitemap_article,2026-04-18T22:38:05.888854+00:00,
7cdd4f88273cc9ee,Prestigiosa marca de zapatos sigue apostando por Chile: Abrió su primer e-commerce de Latinoamérica,https://www.meganoticias.cl/nacional/519724-moda-zapatos-drmartens-tiendas-botas-ecommerce-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T13:47:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:05.255353+00:00,
4ba7332cecd344d0,Pago de contribuciones: ¿Quiénes están exentos?,https://www.meganoticias.cl/dato-util/519612-quienes-estan-exentos-del-pago-de-contribuciones-1ab.html,Meganoticias,nacional,Meganoticias,2026-04-17T14:00:00-04:00,Dato útil,sitemap_article,2026-04-18T22:38:04.656818+00:00,
db232543d2769736,"Ministro de Justicia explica salida de la directora del SML: ""Las deficiencias que hemos encontrado tienen consecuencia directa",https://www.meganoticias.cl/nacional/519736-ministro-justicia-explica-salida-directora-sml-marisol-prado-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T14:02:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:04.072146+00:00,
85fbde41c7f3bfc3,Apoyo aéreo operativo de largo alcance: Reino Unido comienza a enviar más de 120.000 drones a Ucrania,https://www.meganoticias.cl/mundo/519661-reino-unido-drones-ucrania-2ab.html,Meganoticias,nacional,Meganoticias,2026-04-17T14:15:00-04:00,Mundo,sitemap_article,2026-04-18T22:38:03.415229+00:00,
584b8c31150feed6,Proyecto para eliminar contribuciones a mayores de 65 años: Así aplicaría la medida,https://www.meganoticias.cl/nacional/519701-eliminar-contribuciones-beneficios-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T14:21:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:03.110210+00:00,
2408ae3cd09956c8,Cinépolis activa preventa para el Día del Cine con entradas desde $2.000,https://www.meganoticias.cl/patrocinados/519739-cinepolis-activa-preventa-para-el-dia-del-cine-con-entradas-desde-2000.html,Meganoticias,nacional,Meganoticias,2026-04-17T14:30:00-04:00,Patrocinados,sitemap_article,2026-04-18T22:38:02.518252+00:00,
eb99b0c693f44571,Detienen a comunero mapuche que estaba prófugo tras ser imputado por el homicidio del carabinero Eugenio Nain,https://www.meganoticias.cl/nacional/519738-detienen-comunero-mapuche-imputado-homicidio-cabo-eugenio-nain-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T14:35:00-04:00,Nacional,sitemap_article,2026-04-18T22:38:02.017240+00:00,
516294a4d7d5cbdf,Entregan resultados del Subsidio de Arriendo 2025: Así puedes revisar,https://www.meganoticias.cl/dato-util/519734-resultados-subsidio-de-arriendo-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T15:00:00-04:00,Dato útil,sitemap_article,2026-04-18T22:38:01.458899+00:00,
46fbe00af0c3dcd8,"Hasta el 26 de abril: Paris Beauty by Cenco Malls reunirá marcas de maquillaje, skincare y perfumería",https://www.meganoticias.cl/patrocinados/519744-hasta-el-26-de-abril-paris-beauty-by-cenco-malls-reunira-marcas-de-maquillaje-skincare-y-perfumeria.html,Meganoticias,nacional,Meganoticias,2026-04-17T15:00:00-04:00,Patrocinados,sitemap_article,2026-04-18T22:38:00.875235+00:00,
2ba39b21e15f71c7,Ciudades misilísticas: por esta razón Estados Unidos no puede destruir las fábricas de misiles de Irán,https://www.meganoticias.cl/mundo/519625-guerra-iran-estados-unidos-negociaciones-2ab.html,Meganoticias,nacional,Meganoticias,2026-04-17T15:05:00-04:00,Mundo,sitemap_article,2026-04-18T22:38:00.326155+00:00,
68ac9c3ffc743c36,Experto explica alcance de la Ley 40 horas: ¿Qué pasa si no se logra un acuerdo con el empleador para reducir la jornada?,https://www.meganoticias.cl/nacional/519737-experto-explica-alcance-ley-40-horas-dictamenes-dt-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T15:07:00-04:00,Nacional,sitemap_article,2026-04-18T22:37:59.684930+00:00,
86b1d332f5f27bdc,"No podemos esperar a que llegue septiembre"": Carolina Mestrovic anuncia que será madre por segunda vez",https://www.meganoticias.cl/tendencias/519733-embarazo-caro-mestrovic-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T15:21:00-04:00,Tendencias,sitemap_article,2026-04-18T22:37:59.069998+00:00,
d76ca0cee20bd840,"Frente frío"": Emiten avisos de tormentas eléctricas y vientos con rachas de hasta 80 km/h en zonas de cuatro regiones",https://www.meganoticias.cl/nacional/519748-meteorologia-dmc-aviso-tormentas-electricas-rachas-viento-80-km-por-hora-zonas-cuatro-regiones-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T15:37:00-04:00,Nacional,sitemap_article,2026-04-18T22:37:57.889781+00:00,
4ace6295b3432cb6,Tarifas de luz aumentarían en promedio un 3% en el país: Revisa el alza por región,https://www.meganoticias.cl/nacional/519742-sube-luz-segundo-semestre-2026-tarifa-electrica-chile-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T15:37:00-04:00,Nacional,sitemap_article,2026-04-18T22:37:58.475305+00:00,
9d44136adea9c4b4,Escala disputa por extradición de Galvarino Apablaza: Jueza pide a Argentina oficios claves y defensa acusa persecución política,https://www.meganoticias.cl/nacional/519756-disputa-extradicion-galvarino-apablaza-jueza-pide-a-argentina-oficios-claves-y-defensa-acusa-persecucion-politica-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T15:44:00-04:00,Nacional,sitemap_article,2026-04-18T22:37:57.210872+00:00,
51de7ec348ef607f,Bono Control Niño Sano: Este es el documento que debes mostrar para recibir el aporte,https://www.meganoticias.cl/dato-util/519623-bono-control-nino-sano-documento-1ab-17-4-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T16:00:00-04:00,Dato útil,sitemap_article,2026-04-18T22:37:56.932004+00:00,
cd7fa04fd4233d9d,SERNAC emite alerta de seguridad por motocicleta vendida en Chile entre 2019 y 2025: ¿Cuál es el modelo que presenta fallas?,https://www.meganoticias.cl/nacional/519735-sernac-alerta-motocicleta-honda-fallos-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T16:10:00-04:00,Nacional,sitemap_article,2026-04-18T22:37:56.351285+00:00,
971580fa7f1f1179,Los nuevos teléfonos de Samsung están por llegar: posible fecha de lanzamiento del Galaxy Z Fold 8 y el Z Fold Wide,https://www.meganoticias.cl/mundo/519707-precio-samsung-galaxy-z-fold-8-wide-lanzamiento-2ab.html,Meganoticias,nacional,Meganoticias,2026-04-17T16:15:00-04:00,Mundo,sitemap_article,2026-04-18T22:37:55.799191+00:00,
26cf0c39194dc1af,Por cierre de puertas: Importadora liquidará todos sus productos con precios desde los $100 pesos,https://www.meganoticias.cl/nacional/519741-liquidacion-importadora-gyl-iquique-17-04-2026.html,Meganoticias,nacional,Meganoticias,2026-04-17T16:16:00-04:00,Nacional,sitemap_article,2026-04-18T22:37:55.175403+00:00,
