id,headline,headline_original,label,source_type,source,author,section,published_at,url,clickbait_score,clickbait_reasons,needs_review,split,labeling_method,collection_method,scraped_at,feed_url,headline_language_detected,headline_language_probability,headline_translation_reason,headline_translation_method
124b55338681b902,Avión de Lufthansa y carguero de Qatar Airways estuvieron a punto de chocar en el aire sobre el aeropuerto de Bogotá: esto fue lo que se vio en el radar,Avión de Lufthansa y carguero de Qatar Airways estuvieron a punto de chocar en el aire sobre el aeropuerto de Bogotá: esto fue lo que se vio en el radar,clickbait,internacional,Infobae,,,2026-04-20T16:59:41.550000+00:00,https://www.infobae.com/colombia/2026/04/20/avion-de-lufthansa-y-carguero-de-qatar-airlines-estuvieron-a-punto-de-chocar-en-el-aire-sobre-el-aeropuerto-de-bogota-esto-fue-lo-que-se-vio-en-el-radar/,0.36,curiosity_gap:lo que;curiosity_colon_framing,False,test,manual-review-v1.0,news_sitemap,2026-04-20T23:37:12.666737+00:00,,es,0.999995,kept,kept_original
d7ee545d0f5e5eeb,lo que se juega en la ultima fecha de la etapa regular del clausura,lo que se juega en la ultima fecha de la etapa regular del clausura,clickbait,nacional,CNN Chile,,,2011-11-25T22:20:00+00:00,https://www.cnnchile.com/deportes/lo-que-se-juega-en-la-ultima-fecha-de-la-etapa-regular-del-clausura_20111125/,0.36,curiosity_gap:lo que;curiosity_gap_opener,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:28:55.075880+00:00,,es,0.999995,kept,kept_original
a81829497f571956,Conor McGregor advierte: «Voy a volver para hacer lo que hago: noquear a la gente por dinero»,Conor McGregor advierte: «Voy a volver para hacer lo que hago: noquear a la gente por dinero»,informativo,internacional,ABC,,,2026-04-20T08:49:12+02:00,https://www.abc.es/deportes/mma/conor-mcgregor-advierte-volver-hago-noquear-gente-20260420084912-nt.html,0.36,curiosity_gap:lo que;curiosity_colon_framing,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:38:18.954169+00:00,,es,0.999994,kept,kept_original
e760c6a339468b9a,lo que ellos pensaron que iba a suceder en 24 horas paso en dos,lo que ellos pensaron que iba a suceder en 24 horas paso en dos,clickbait,nacional,CNN Chile,,,2011-11-30T13:58:00+00:00,https://www.cnnchile.com/tecnologias/lo-que-ellos-pensaron-que-iba-a-suceder-en-24-horas-paso-en-dos_20111130/,0.36,curiosity_gap:lo que;curiosity_gap_opener,False,validation,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:28:55.066432+00:00,,es,0.999996,kept,kept_original
5e7eebe601691d0d,lo que pillaron en su casillero del colegio revelo todo detienen por microtrafico a una escolar de 15 anos y a su madre,lo que pillaron en su casillero del colegio revelo todo detienen por microtrafico a una escolar de 15 anos y a su madre,clickbait,nacional,La Cuarta,,,2026-04-03T22:40:56.444000+00:00,https://www.lacuarta.com/chile/noticia/lo-que-pillaron-en-su-casillero-del-colegio-revelo-todo-detienen-por-microtrafico-a-una-escolar-de-15-anos-y-a-su-madre/,0.36,curiosity_gap:lo que;curiosity_gap_opener,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:32:58.321008+00:00,,es,0.999996,kept,kept_original
6286bc83a6db4ee3,el gobierno consiguio hasta ahora lo que queria,el gobierno consiguio hasta ahora lo que queria,clickbait,nacional,CNN Chile,,,2011-11-26T00:05:00+00:00,https://www.cnnchile.com/pais/el-gobierno-consiguio-hasta-ahora-lo-que-queria_20111125/,0.36,curiosity_gap:lo que;vague_subject,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:28:55.075414+00:00,,es,0.999997,kept,kept_original
c5543beaed895084,Arroz con huevo: el almuerzo barato que recomiendan los nutricionistas y por qué,Arroz con huevo: el almuerzo barato que recomiendan los nutricionistas y por qué,informativo,nacional,BioBioChile,Valentina Espinoza Poblete,Cuerpo,2026-04-20T21:20:08+00:00,https://www.biobiochile.cl/noticias/salud-y-bienestar/cuerpo/2026/04/20/arroz-con-huevo-el-almuerzo-barato-que-recomiendan-los-nutricionistas-y-por-que.shtml,0.36,curiosity_gap:por que;curiosity_colon_framing,False,train,manual-review-v1.0,rss,2026-04-20T23:28:44.847108+00:00,https://feeds.feedburner.com/radiobiobio/NNeJ,es,0.999995,kept,kept_original
6cfb65778fb71c1d,"Dani Fernández actualiza su estado: ""Era más grave de lo que se esperaba","Dani Fernández actualiza su estado: ""Era más grave de lo que se esperaba",clickbait,internacional,20 Minutos,20minutos |,Gente,2026-04-20T17:11:13+02:00,https://www.20minutos.es/gente/dani-fernandez-actualiza-su-estado-salud-tras-pasar-por-quirofano-era-mas-grave-que-se-esperaba_6960481_0.html,0.36,curiosity_gap:lo que;curiosity_colon_framing,False,train,manual-review-v1.0,rss,2026-04-20T23:37:56.101833+00:00,https://www.20minutos.es/rss/,es,0.999996,kept,kept_original
49bafea75806810a,Lo que puede cambiar (y lo que no) con la compra de entradas para conciertos tras el caso legal contra Live Nation,Lo que puede cambiar (y lo que no) con la compra de entradas para conciertos tras el caso legal contra Live Nation,clickbait,internacional,CNN Espanol,,,2026-04-20T00:14:21.557000+00:00,https://cnnespanol.cnn.com/2026/04/19/entretenimiento/live-nation-ticketmaster-verdicto-trax,0.36,curiosity_gap:lo que;curiosity_gap_opener,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:36:22.116537+00:00,,es,0.999996,kept,kept_original
4ec27711eb90e6dc,Lo que el color de las etiquetas de Zara dice sobre la calidad de la prenda y sobre el tallaje,Lo que el color de las etiquetas de Zara dice sobre la calidad de la prenda y sobre el tallaje,clickbait,internacional,20 Minutos,Carolina G. Nombela,Moda,2026-04-20T18:00:00+02:00,https://www.20minutos.es/mujer/moda/color-etiquetas-zara-dice-calidad-ropa_6960451_0.html,0.36,curiosity_gap:lo que;curiosity_gap_opener,False,train,manual-review-v1.0,rss,2026-04-20T23:37:56.121087+00:00,https://www.20minutos.es/rss/,es,0.999995,kept,kept_original
7c9329e5cce90b8c,De vuelta al lápiz y al papel: por qué las escuelas suecas están reduciendo la enseñanza digital,De volta ao lápis e papel: por que as escolas da Suécia estão reduzindo o ensino digital,clickbait,internacional,BBC Mundo,,,2026-04-19T18:11:59+00:00,https://www.bbc.com/portuguese/articles/c05d2jpmnypo,0.36,curiosity_gap:por que;curiosity_colon_framing,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:35:19.047676+00:00,,pt,0.999997,detected_non_es,GoogleTranslator(auto->es)
38fff24fd46cef13,"Antonio Hidalgo: ""Es lo que queríamos vivir cuando comenzó el año","Antonio Hidalgo: ""Es lo que queríamos vivir cuando comenzó el año",informativo,internacional,Mundo Deportivo,,,2026-04-19T14:10:31+00:00,https://www.mundodeportivo.com/futbol/20260419/1004172453/antonio-hidalgo-queriamos-vivir-comenzo-ano.html,0.36,curiosity_gap:lo que;curiosity_colon_framing,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:38:30.076168+00:00,,es,0.999996,kept,kept_original
72c76a22ddd1ceee,"Borja Quiroga, nefrólogo: ""Lo que no se debe hacer nunca para eliminar una piedra es aumentar la ingesta de agua","Borja Quiroga, nefrólogo: ""Lo que no se debe hacer nunca para eliminar una piedra es aumentar la ingesta de agua",informativo,internacional,Clarin,,,2026-04-19T18:07:27+00:00,https://www.clarin.com/estados-unidos/borja-quiroga-nefrologo-debe-hacer-eliminar-piedra-aumentar-ingesta-agua_0_LXpZvk7i2P.html,0.36,curiosity_gap:lo que;curiosity_colon_framing,False,validation,manual-review-v1.0,news_sitemap,2026-04-20T23:37:29.550564+00:00,,es,0.999993,kept,kept_original
f25a2e7a27e8abf4,Laura Escanes da el paso que nadie esperaba: primer posado junto a su padre en su 30º cumpleaños,Laura Escanes da el paso que nadie esperaba: primer posado junto a su padre en su 30º cumpleaños,informativo,internacional,ABC,,,2026-04-20T13:54:47+02:00,https://www.abc.es/gente/laura-escanes-paso-esperaba-primer-posado-junto-20260420135322-nt.html,0.36,curiosity_gap:nadie esperaba;curiosity_colon_framing,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:38:18.943037+00:00,,es,0.999997,kept,kept_original
7de62fb181d0b24b,"El Levante, a por lo que no ha conseguido todavía esta temporada","El Levante, a por lo que no ha conseguido todavía esta temporada",informativo,internacional,Mundo Deportivo,,,2026-04-20T09:27:53+00:00,https://www.mundodeportivo.com/futbol/levante/20260420/1004172715/levante-no-conseguido-todavia-temporada.html,0.36,curiosity_gap:lo que;vague_subject,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:38:30.060644+00:00,,es,0.571427,kept,kept_original
78673e8b340c831b,Muerte de 8 niños en Louisiana: qué pasó en el tiroteo masivo más mortífero en EE.UU. desde 2024,Muerte de 8 niños en Louisiana: qué pasó en el tiroteo masivo más mortífero en EE.UU. desde 2024,clickbait,internacional,CNN Espanol,,,2026-04-20T09:08:42.736000+00:00,https://cnnespanol.cnn.com/2026/04/20/eeuu/claves-tiroteo-masivo-shreveport-louisiana-trax,0.36,curiosity_gap:que paso;curiosity_colon_framing,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:36:22.115241+00:00,,es,0.999996,kept,kept_original
d4beface74896481,el presupuesto en su contenido no refleja lo que el gobierno senala publicamente,el presupuesto en su contenido no refleja lo que el gobierno senala publicamente,clickbait,nacional,CNN Chile,,,2011-11-12T16:40:00+00:00,https://www.cnnchile.com/economia/el-presupuesto-en-su-contenido-no-refleja-lo-que-el-gobierno-senala-publicamente_20111112/,0.36,curiosity_gap:lo que;vague_subject,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:28:55.102406+00:00,,es,0.999997,kept,kept_original
da8a79c96bdac036,"Los meteorólogos coinciden: Barcelona, preparada para lo que llega a partir del día de Sant Jordi","Los meteorólogos coinciden: Barcelona, preparada para lo que llega a partir del día de Sant Jordi",clickbait,internacional,Mundo Deportivo,,,2026-04-19T09:01:06+00:00,https://www.mundodeportivo.com/actualidad/20260419/1004172347/meteorologos-coinciden-barcelona-preparada-llega-partir-dia-sant-jordi-dct.html,0.36,curiosity_gap:lo que;curiosity_colon_framing,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:38:30.081550+00:00,,es,0.999997,kept,kept_original
30ff6209ab049d39,lo que piensan los hombres de las mujeres tatuadas,lo que piensan los hombres de las mujeres tatuadas,clickbait,nacional,FMDOS,,,2015-03-12T18:13:59+00:00,https://www.fmdos.cl/noticias/lo-que-piensan-los-hombres-de-las-mujeres-tatuadas/,0.36,curiosity_gap:lo que;curiosity_gap_opener,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:34:10.233001+00:00,,es,0.999993,kept,kept_original
71cb5e8b4d5e1f62,Guerra en Irán: por qué el tiempo juega en contra de Donald Trump y a favor de Teherán,Guerra en Irán: por qué el tiempo juega en contra de Donald Trump y a favor de Teherán,clickbait,nacional,El Desconcierto,,,2026-04-12T10:00:00+00:00,https://eldesconcierto.cl/entrevistas/guerra-iran-que-el-tiempo-juega-contra-donald-trump-y-favor-teheran-n5457913,0.36,curiosity_gap:por que;curiosity_colon_framing,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:33:02.735505+00:00,,es,0.999996,kept,kept_original
82fe98401aa45bc0,Rafael Ramón: «La razón nos hace humanos y desarrollarla es lo más importante; es lo que vio claramente Averroes»,Rafael Ramón: «La razón nos hace humanos y desarrollarla es lo más importante; es lo que vio claramente Averroes»,informativo,internacional,ABC,,,2026-04-19T09:04:52+02:00,https://www.abc.es/espana/andalucia/cordoba/rafael-ramon-razon-humanos-desarrollarla-importante-vio-20260419090449-nts.html,0.36,curiosity_gap:lo que;curiosity_colon_framing,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:38:18.974306+00:00,,es,0.999993,kept,kept_original
cfe443509d6bc0fd,lo que esta pasando con twitter ha pasado con un monton de herramientas,lo que esta pasando con twitter ha pasado con un monton de herramientas,clickbait,nacional,CNN Chile,,,2011-11-17T11:20:00+00:00,https://www.cnnchile.com/tecnologias/lo-que-esta-pasando-con-twitter-ha-pasado-con-un-monton-de-herramientas_20111117/,0.36,curiosity_gap:lo que;curiosity_gap_opener,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:28:55.094943+00:00,,es,0.999997,kept,kept_original
4fc30ca6d08f1457,"Camilo Huerta encarará a Bimza para defender a Trini Neira en Vecinos al límite: ""Vi lo que comentó","Camilo Huerta encarará a Bimza para defender a Trini Neira en Vecinos al límite: ""Vi lo que comentó",informativo,nacional,Pagina 7,,,2026-04-17T17:38:18+00:00,https://www.pagina7.cl/entretencion/camilo-huerta-encarara-a-bimza-para-defender-a-trini-neira-en-vecinos-al-limite-vi-lo-que-comento/,0.36,curiosity_gap:lo que;curiosity_colon_framing,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:33:16.647937+00:00,,es,0.999994,kept,kept_original
bf6c0964935c7f41,Lo que se gana con el deporte,Lo que se gana con el deporte,clickbait,internacional,El Pais,Javier Antonio Fernández Pérez,Metro Madrid,2026-04-19T02:30:00+00:00,https://elpais.com/economia/branded/el-poder-de-las-empresas/2026-04-19/lo-que-se-gana-con-el-deporte.html,0.36,curiosity_gap:lo que;curiosity_gap_opener,False,train,manual-review-v1.0,rss,2026-04-20T23:35:21.114608+00:00,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/portada,es,0.999994,kept,kept_original
bcc35a4d6f02fbc0,18 inesperadas cosas que estan acabando con tu piel,18 inesperadas cosas que estan acabando con tu piel,clickbait,nacional,Pagina 7,,,2025-11-14T19:24:53+00:00,https://www.pagina7.cl/sociedad/18-inesperadas-cosas-que-estan-acabando-con-tu-piel/,0.35,direct_address:tu;numbered_list_format,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:33:16.652479+00:00,,es,0.999993,kept,kept_original
9830b4335ba2ebe2,5 vergonzosos problemas de tu cuerpo,5 vergonzosos problemas de tu cuerpo,clickbait,nacional,Pagina 7,,,2025-11-14T19:26:56+00:00,https://www.pagina7.cl/destacados/5-vergonzosos-problemas-de-tu-cuerpo/,0.35,direct_address:tu;numbered_list_format,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:33:16.676011+00:00,,es,0.999996,kept,kept_original
30f500b73dac8937,"Llorente desvela el ""secreto"" que le ha permitido recuperarse tras el partido... ¡con un vídeo de Guardiola!","Llorente desvela el ""secreto"" que le ha permitido recuperarse tras el partido... ¡con un vídeo de Guardiola!",clickbait,internacional,Marca,Javier Mancebo,Champions League,2026-04-15T10:04:27+02:00,https://www.marca.com/futbol/champions-league/2026/04/15/llorente-desvela-secreto-le-permitido-recuperarse-partido-video-guardiola-video.html,0.35,sensational_language:secreto;clickbait_framing:el secreto;exclamation,False,train,manual-review-v1.0,rss,2026-04-20T23:37:33.229215+00:00,https://e00-marca.uecdn.es/rss/portada.xml,es,0.999998,kept,kept_original
b50595c249feb438,5 signos de que algo podria andar mal con tu pene,5 signos de que algo podria andar mal con tu pene,clickbait,nacional,Pagina 7,,,2025-11-14T19:27:49+00:00,https://www.pagina7.cl/destacados/5-signos-de-que-algo-podria-andar-mal-con-tu-pene/,0.35,direct_address:tu;numbered_list_format,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:33:16.684255+00:00,,es,0.999995,kept,kept_original
f6056d6fc3d32a85,"Ni una ni dos: estas son todas las veces que puedes cambiar el testamento y cómo hacerlo, según expertos","Ni una ni dos: estas son todas las veces que puedes cambiar el testamento y cómo hacerlo, según expertos",clickbait,internacional,Infobae,,,2026-04-20T14:28:14.551000+00:00,https://www.infobae.com/espana/2026/04/20/ni-una-ni-dos-estas-son-todas-las-veces-que-puedes-cambiar-el-testamento-y-como-hacerlo-segun-expertos/,0.35,clickbait_framing:estas son;contrast_hook,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:37:12.656879+00:00,,es,0.999997,kept,kept_original
90da9ca481c07522,ni renaca ni concon el paseo costero de valparaiso que regala los mejores atardeceres de otono y es gratis,ni renaca ni concon el paseo costero de valparaiso que regala los mejores atardeceres de otono y es gratis,clickbait,nacional,En Cancha,,,2026-04-06T16:22:06.459000+00:00,https://www.encancha.cl/enlahora/panoramas/2026/04/06/ni-renaca-ni-concon-el-paseo-costero-de-valparaiso-que-regala-los-mejores-atardeceres-de-otono-y-es-gratis/,0.35,clickbait_framing:los mejores;contrast_hook,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:35:10.032471+00:00,,es,0.999996,kept,kept_original
4afe0c58d7ec16e5,5 cosas que jamas debes decirle a una mujer con depresion postparto,5 cosas que jamas debes decirle a una mujer con depresion postparto,clickbait,nacional,Pagina 7,,,2025-11-14T19:26:52+00:00,https://www.pagina7.cl/destacados/5-cosas-que-jamas-debes-decirle-a-una-mujer-con-depresion-postparto/,0.35,direct_address:debes;listicle_format,False,validation,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:33:16.675196+00:00,,es,0.999994,kept,kept_original
7f83e7a62b0af66d,7 recetas caseras para remover los rayones de tu telefono celular,7 recetas caseras para remover los rayones de tu telefono celular,clickbait,nacional,Pagina 7,,,2025-11-14T19:25:15+00:00,https://www.pagina7.cl/redes-sociales/7-recetas-caseras-para-remover-los-rayones-de-tu-telefono-celular/,0.35,direct_address:tu;numbered_list_format,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:33:16.655564+00:00,,es,0.999995,kept,kept_original
f4d4e9c37146847e,6 extranos procesos por los que pasa tu comida,6 extranos procesos por los que pasa tu comida,clickbait,nacional,Pagina 7,,,2025-11-14T19:26:51+00:00,https://www.pagina7.cl/sociedad/6-extranos-procesos-por-los-que-pasa-tu-comida/,0.35,direct_address:tu;numbered_list_format,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:33:16.674948+00:00,,es,0.999994,kept,kept_original
07df69b9a23ba3ea,Ni rojo ni gris: estos son los seis colores de uñas más elegantes para esta primavera,Ni rojo ni gris: estos son los seis colores de uñas más elegantes para esta primavera,clickbait,internacional,Infobae,,,2026-04-20T18:53:08.487000+00:00,https://www.infobae.com/espana/2026/04/15/ni-rojo-ni-gris-estos-son-los-seis-colores-de-unas-mas-elegantes-para-esta-primavera/,0.35,clickbait_framing:estos son;contrast_hook,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:37:12.655085+00:00,,es,0.999997,kept,kept_original
6861ce7936671f64,7 cuidados que debes tener si usas lentes de contacto,7 cuidados que debes tener si usas lentes de contacto,clickbait,nacional,Pagina 7,,,2025-11-14T19:25:25+00:00,https://www.pagina7.cl/sociedad/7-cuidados-que-debes-tener-si-usas-lentes-de-contacto/,0.35,direct_address:debes;numbered_list_format,False,validation,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:33:16.656763+00:00,,es,0.999997,kept,kept_original
d53d3978601fdd1b,ni papa johns ni dominos los mejores locales de santiago para comer pizza,ni papa johns ni dominos los mejores locales de santiago para comer pizza,clickbait,nacional,En Cancha,,,2026-04-18T20:50:31.497000+00:00,https://www.encancha.cl/enlahora/panoramas/2026/04/18/ni-papa-johns-ni-dominos-los-mejores-locales-de-santiago-para-comer-pizza/,0.35,clickbait_framing:los mejores;contrast_hook,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:35:09.978494+00:00,,es,0.999996,kept,kept_original
1f659b32d987161f,12 consejos que te ayudaran a sobrevivir tu primer ano de pololeo,12 consejos que te ayudaran a sobrevivir tu primer ano de pololeo,clickbait,nacional,Pagina 7,,,2025-11-14T19:25:26+00:00,https://www.pagina7.cl/sociedad/12-consejos-que-te-ayudaran-a-sobrevivir-tu-primer-ano-de-pololeo/,0.35,direct_address:tu;numbered_list_format,False,test,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:33:16.708807+00:00,,es,0.999994,kept,kept_original
dc93b0b09a6d9950,"Adiós a 'El caballero de los Siete Reinos', hola al futuro de Poniente: la película y las series de 'Juego de tronos' que llegarán","Adiós a 'El caballero de los Siete Reinos', hola al futuro de Poniente: la película y las series de 'Juego de tronos' que llegarán",clickbait,internacional,20 Minutos,Miguel Ángel Romero,Series,2026-04-20T09:36:25+02:00,https://www.20minutos.es/cinemania/series/caballero-siete-reinos-futuro-poniente-pelicula-series-nuevas-juego-tronos_6937682_0.html,0.35,clickbait_framing:adios a;contrast_hook,False,train,manual-review-v1.0,rss,2026-04-20T23:37:56.119018+00:00,https://www.20minutos.es/rss/,es,0.999994,kept,kept_original
0140a1db05da61b6,"Adiós a la pescadería de Mercadona: la cadena opta por un nuevo modelo ""más fresco y de mejor calidad","Adiós a la pescadería de Mercadona: la cadena opta por un nuevo modelo ""más fresco y de mejor calidad",informativo,internacional,20 Minutos,20minutos |,Economía y finanzas,2026-04-20T13:39:03+02:00,https://www.20minutos.es/lainformacion/economia-y-finanzas/adios-pescaderia-tradicional-mercadona-marcha-nuevo-modelo-mas-fresco-mejor-calidad_6959413_0.html,0.35,clickbait_framing:adios a;contrast_hook,False,train,manual-review-v1.0,rss,2026-04-20T23:37:56.117997+00:00,https://www.20minutos.es/rss/,es,0.999997,kept,kept_original
6b5afd789d04514a,¿Por fin lluvia? Vuelven las precipitaciones a la zona central esta semana: conoce los detalles aquí,¿Por fin lluvia? Vuelven las precipitaciones a la zona central esta semana: conoce los detalles aquí,clickbait,nacional,BioBioChile,,pressrelease,2025-07-21T12:57:30+00:00,https://www.biobiochile.cl/noticias/servicios/toma-nota/2025/07/21/por-fin-lluvia-vuelven-las-precipitaciones-a-la-zona-central-esta-semana-conoce-los-detalles-aqui.shtml,0.35,clickbait_framing:conoce los detalles;direct_address:conoce;question_headline,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:28:49.348166+00:00,,es,0.999994,kept,kept_original
96d2cd1562233a39,"Ni sprays ni velas: si hay mosquitos en tu patio y no puedes estar en él, planta alguna de estas 3 plantas","Ni sprays ni velas: si hay mosquitos en tu patio y no puedes estar en él, planta alguna de estas 3 plantas",clickbait,internacional,Infobae,,,2026-04-20T13:25:36.257000+00:00,https://www.infobae.com/espana/2026/04/20/ni-sprays-ni-velas-si-hay-mosquitos-en-tu-patio-y-no-puedes-estar-en-el-planta-alguna-de-estas-3-plantas/,0.35,direct_address:tu;contrast_hook,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:37:12.657521+00:00,,es,0.999997,kept,kept_original
04777a7e2892380a,ni pichilemu ni matanzas el rincon de la region de ohiggins que ofrece los mejores paisajes de vinedos en otono,ni pichilemu ni matanzas el rincon de la region de ohiggins que ofrece los mejores paisajes de vinedos en otono,clickbait,nacional,En Cancha,,,2026-04-07T22:15:24.545000+00:00,https://www.encancha.cl/enlahora/panoramas/2026/04/07/ni-pichilemu-ni-matanzas-el-rincon-de-la-region-de-ohiggins-que-ofrece-los-mejores-paisajes-de-vinedos-en-otono/,0.35,clickbait_framing:los mejores;contrast_hook,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:35:10.025783+00:00,,es,0.999995,kept,kept_original
f5d98199d2608bf6,10 cosas que no te dijeron sobre ser padre de una hija,10 cosas que no te dijeron sobre ser padre de una hija,clickbait,nacional,Pagina 7,,,2025-11-14T19:24:57+00:00,https://www.pagina7.cl/sociedad/10-cosas-que-no-te-dijeron-sobre-ser-padre-de-una-hija/,0.35,direct_address:no te;listicle_format,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:33:16.657982+00:00,,es,0.999996,kept,kept_original
f1640e8100469379,7 errores que cometes al planchar tu pelo,7 errores que cometes al planchar tu pelo,clickbait,nacional,Pagina 7,,,2025-11-14T19:25:25+00:00,https://www.pagina7.cl/sociedad/7-errores-que-cometes-al-planchar-tu-pelo/,0.35,direct_address:tu;listicle_format,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:33:16.661631+00:00,,es,0.999823,kept,kept_original
860e885deb847f8d,9 celebridades de hollywood que aman los videojuegos tanto como tu,9 celebridades de hollywood que aman los videojuegos tanto como tu,clickbait,nacional,Pagina 7,,,2025-11-14T19:26:54+00:00,https://www.pagina7.cl/gran-titular/9-celebridades-de-hollywood-que-aman-los-videojuegos-tanto-como-tu/,0.35,direct_address:tu;numbered_list_format,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:33:16.675486+00:00,,es,0.999995,kept,kept_original
f481b98308aeea3a,5 habitos de la moda que le hacen pesimo a tu cuerpo,5 habitos de la moda que le hacen pesimo a tu cuerpo,clickbait,nacional,Pagina 7,,,2025-11-14T19:26:56+00:00,https://www.pagina7.cl/sociedad/5-habitos-de-la-moda-que-le-hacen-pesimo-a-tu-cuerpo/,0.35,direct_address:tu;numbered_list_format,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:33:16.675900+00:00,,es,0.999995,kept,kept_original
f5587627c378427f,adios a los estandares de belleza no soy ningun angel,adios a los estandares de belleza no soy ningun angel,clickbait,nacional,FMDOS,,,2015-04-14T13:05:12+00:00,https://www.fmdos.cl/noticias/adios-a-los-estandares-de-belleza-no-soy-ningun-angel/,0.35,clickbait_framing:adios a;contrast_hook,False,test,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:34:10.237633+00:00,,es,0.999998,kept,kept_original
87ae7a58be3d0d6f,8 de los mejores destinos de playa del mundo segun la bbc uno esta en america latina,8 de los mejores destinos de playa del mundo segun la bbc uno esta en america latina,clickbait,nacional,El Mostrador,,,2026-04-20T14:35:14-03:00,https://www.elmostrador.cl/revista-jengibre/viajes/2026/04/20/8-de-los-mejores-destinos-de-playa-del-mundo-segun-la-bbc-uno-esta-en-america-latina/,0.35,clickbait_framing:los mejores;numbered_list_format,False,validation,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:28:58.912091+00:00,,es,0.999996,kept,kept_original
d106ec3d3989ba4f,Estas son tres razones por las que debes comer almendras,Estas son tres razones por las que debes comer almendras,clickbait,internacional,Infobae,,,2026-04-20T19:32:21.807000+00:00,https://www.infobae.com/mexico/2026/04/20/estas-son-tres-razones-por-las-que-debes-comer-almendras/,0.34,clickbait_framing:estas son;direct_address:debes;vague_subject,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:37:12.649261+00:00,,es,0.999996,kept,kept_original
3c23b7c666551f76,jaime fillol aborda las amenazas contra nicolas jarry lo que paso en roma pudo gatillar su virus sintio poco apoyo,jaime fillol aborda las amenazas contra nicolas jarry lo que paso en roma pudo gatillar su virus sintio poco apoyo,clickbait,nacional,La Tercera,,,2026-04-14T17:30:00.449000+00:00,https://www.latercera.com/el-deportivo/noticia/jaime-fillol-aborda-las-amenazas-contra-nicolas-jarry-lo-que-paso-en-roma-pudo-gatillar-su-virus-sintio-poco-apoyo/,0.32,"curiosity_gap:lo que,que paso",False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:29:50.343514+00:00,,es,0.999995,kept,kept_original
913d13fa760fb154,Dónde ver por TV y horarios del Maratón de Boston 2026,Dónde ver por TV y horarios del Maratón de Boston 2026,clickbait,internacional,Mundo Deportivo,,,2026-04-20T10:32:53+00:00,https://www.mundodeportivo.com/running/carreras/20260420/1004172747/ver-tv-horarios-maraton-boston-2026.html,0.28,clickbait_framing:donde ver;question_opener_without_punctuation,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:38:30.058888+00:00,,es,0.999998,kept,kept_original
b63a45404202f445,¿Quién es Péter Magyar? El nuevo primer ministro de Hungría,¿Quién es Péter Magyar? El nuevo primer ministro de Hungría,clickbait,internacional,Clarin,,,2026-04-20T13:56:23+00:00,https://www.clarin.com/videos/peter-magyar-nuevo-primer-ministro-hungria_3_fneMbq40y6.html,0.28,clickbait_framing:quien es;question_headline;question_opener,False,test,manual-review-v1.0,news_sitemap,2026-04-20T23:37:29.546828+00:00,,es,0.999993,kept,kept_original
