id,headline,headline_original,label,source_type,source,author,section,published_at,url,clickbait_score,clickbait_reasons,needs_review,split,labeling_method,collection_method,scraped_at,feed_url,headline_language_detected,headline_language_probability,headline_translation_reason,headline_translation_method
6da2b65c7c45c221,lo que inspira a miguel bose al escribir las canciones,lo que inspira a miguel bose al escribir las canciones,clickbait,nacional,FMDOS,,,2015-05-15T12:03:46+00:00,https://www.fmdos.cl/noticias/lo-que-inspira-a-miguel-bose-al-escribir-las-canciones/,0.36,curiosity_gap:lo que;curiosity_gap_opener,False,validation,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:34:10.243145+00:00,,es,0.999995,kept,kept_original
7a3d10b5dbb16a8b,"Bruce', el loro con medio pico que ha hecho de su discapacidad su fortaleza y ahora es macho alfa","Bruce', el loro con medio pico que ha hecho de su discapacidad su fortaleza y ahora es macho alfa",informativo,internacional,ABC,,,2026-04-20T17:00:00+02:00,https://www.abc.es/ciencia/bruce-loro-medio-pico-discapacidad-fortaleza-macho-20260420170000-nt.html,0.0,,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:38:18.934371+00:00,,es,0.999996,kept,kept_original
94447967c75277e2,a que hora y donde ver a chile vs bolivia por el sudamericano sub 17 en tv y streaming,a que hora y donde ver a chile vs bolivia por el sudamericano sub 17 en tv y streaming,informativo,nacional,La Tercera,,,2026-04-16T17:08:09.504000+00:00,https://www.latercera.com/servicios/noticia/a-que-hora-y-donde-ver-a-chile-vs-bolivia-por-el-sudamericano-sub-17-en-tv-y-streaming/,0.16,"clickbait_framing:donde ver,hora y donde",False,test,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:29:50.313782+00:00,,es,0.857142,kept,kept_original
cb51269475b5aa38,Bárcenas revela en el juicio de 'Kitchen' que han desaparecido las dos copias del audio en que entrega a Rajoy las últimas anotaciones de la caja b del PP y el saldo restante,Bárcenas revela en el juicio de 'Kitchen' que han desaparecido las dos copias del audio en que entrega a Rajoy las últimas anotaciones de la caja b del PP y el saldo restante,informativo,internacional,El Mundo,Manuel Marraco,Luis Bárcenas,2026-04-20T17:53:27+02:00,https://www.elmundo.es/espana/2026/04/20/69e5f08d21efa08c5c8b459f.html,0.0,,False,train,weak-rules-v1.2,rss,2026-04-20T23:37:14.839421+00:00,https://e00-elmundo.uecdn.es/elmundo/rss/portada.xml,es,0.999995,kept,kept_original
45eb1045da68b0e2,Córdoba es la cuarta provincia española con menos trabajadores extranjeros,Córdoba es la cuarta provincia española con menos trabajadores extranjeros,informativo,internacional,ABC,,,2026-04-19T09:06:38+02:00,https://www.abc.es/espana/andalucia/cordoba/cordoba-cuarta-provincia-espanola-trabajadores-extranjeros-20260419090634-nts.html,0.0,,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:38:18.974221+00:00,,es,0.999998,kept,kept_original
d2f79d5261a6f0d3,Lamine Yamal vence el Premio Laureus a Mejor Deportista Joven,Lamine Yamal vence el Premio Laureus a Mejor Deportista Joven,informativo,internacional,Mundo Deportivo,,,2026-04-20T19:08:01+00:00,https://www.mundodeportivo.com/videos/fc-barcelona/20260420/1004173019/lamine-yamal-vence-premio-laureus-mejor-deportista-joven.html,0.0,,False,test,weak-rules-v1.2,news_sitemap,2026-04-20T23:38:30.044245+00:00,,es,0.999996,kept,kept_original
b055ed4a1a938aeb,champions cup 2026 concacaf liga mx mls futbol deportes tv,champions cup 2026 concacaf liga mx mls futbol deportes tv,informativo,internacional,CNN Espanol,,,2026-04-10T16:49:14.958000+00:00,https://cnnespanol.cnn.com/2026/04/10/deportes/video/champions-cup-2026-concacaf-liga-mx-mls-futbol-deportes-tv,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:36:22.184147+00:00,,ca,0.85714,detected_non_es,GoogleTranslator(auto->es)
ef7e304c6aa07439,Claudia López estalló contra Iván Cepeda y De la Espriella por “huir” de los debates: “No tiene las condiciones para gobernar”,Claudia López estalló contra Iván Cepeda y De la Espriella por “huir” de los debates: “No tiene las condiciones para gobernar”,informativo,internacional,Infobae,,,2026-04-20T21:55:09.685000+00:00,https://www.infobae.com/colombia/2026/04/20/claudia-lopez-estallo-contra-ivan-cepeda-y-de-la-espriella-por-huir-de-los-debates-no-tiene-las-condiciones-para-gobernar/,0.0,,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:37:12.662767+00:00,,es,0.999995,kept,kept_original
cd086644d51b2323,george clooney se caso,george clooney se caso,informativo,nacional,FMDOS,,,2014-09-29T15:49:35+00:00,https://www.fmdos.cl/noticias/george-clooney-se-caso/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:34:10.218436+00:00,,en,0.999997,detected_non_es,GoogleTranslator(auto->es)
a2f6f067fc86245e,Suecia vuelve al lápiz y papel: por qué uno de los países más tecnológicos de Europa está reduciendo la educación digital,Suecia vuelve al lápiz y papel: por qué uno de los países más tecnológicos de Europa está reduciendo la educación digital,clickbait,internacional,BBC Mundo,,,2026-04-17T09:39:27+00:00,https://www.bbc.com/mundo/articles/c1eqqwgypdno?at_medium=RSS&at_campaign=rss,0.36,curiosity_gap:por que;curiosity_colon_framing,False,train,manual-review-v1.0,rss,2026-04-20T23:35:11.536244+00:00,https://feeds.bbci.co.uk/mundo/rss.xml,es,0.999996,kept,kept_original
488d4338838b54f8,no es correccion es una simple precision se revela compleja teoria que dr file le compartio a jose antonio kast,no es correccion es una simple precision se revela compleja teoria que dr file le compartio a jose antonio kast,informativo,nacional,La Cuarta,,,2026-04-01T11:27:16.356000+00:00,https://www.lacuarta.com/chile/noticia/no-es-correccion-es-una-simple-precision-se-revela-compleja-teoria-que-dr-file-le-compartio-a-jose-antonio-kast/,0.0,,False,validation,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:32:58.333288+00:00,,es,0.999998,kept,kept_original
8ddad3fcfb4a4f9e,en torno al 10 abastible proyecta aumento de precio del gas licuado en medio de alza de combustibles,en torno al 10 abastible proyecta aumento de precio del gas licuado en medio de alza de combustibles,informativo,nacional,BioBioChile,,,2026-03-26T18:20:35-03:00,https://www.biobiochile.cl/noticias/economia/negocios-y-empresas/2026/03/26/en-torno-al-10-abastible-proyecta-aumento-de-precio-del-gas-licuado-en-medio-de-alza-de-combustibles.shtml,0.0,,False,test,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:28:49.417899+00:00,,es,0.999996,kept,kept_original
0cc6dcfea0878a64,No se aguantó y lo lapidó: el feroz “palo” de Steffi Méndez que varios vincularon con Camilo Huerta y su entrevista en PP,No se aguantó y lo lapidó: el feroz “palo” de Steffi Méndez que varios vincularon con Camilo Huerta y su entrevista en PP,informativo,nacional,La Cuarta,,,2026-04-20T12:35:53.565000+00:00,https://www.lacuarta.com/espectaculos/noticia/no-se-aguanto-y-lo-lapido-el-feroz-palo-de-steffi-mendez-que-varios-vincularon-con-camilo-huerta-y-su-entrevista-en-pp/,0.0,,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:32:58.252464+00:00,,es,0.999996,kept,kept_original
364c9d1158b6adb2,Cajas fuertes en EE.UU. que almacenan toneladas de lingotes de oro pertenecientes a varios países,Brankas di AS yang menyimpan berton-ton emas batangan milik berbagai negara,informativo,internacional,BBC Mundo,,,2026-04-19T01:59:35+00:00,https://www.bbc.com/indonesia/articles/clyd887gpdlo,0.0,,False,validation,weak-rules-v1.2,news_sitemap,2026-04-20T23:35:19.080429+00:00,,id,0.999998,detected_non_es,GoogleTranslator(auto->es)
ad7cb1c787855943,"Clima hoy en La Lucila del Mar, Buenos Aires: el pronóstico del tiempo para este domingo 19 abril de 2026","Clima hoy en La Lucila del Mar, Buenos Aires: el pronóstico del tiempo para este domingo 19 abril de 2026",informativo,internacional,Clarin,,,2026-04-19T03:15:34+00:00,https://www.clarin.com/informacion-general/clima-hoy-lucila-mar-buenos-aires-pronostico-tiempo-domingo-19-abril-2026_0_4xtHkLdvUE.html,0.0,concrete_informative_signals,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:37:29.624197+00:00,,es,0.999996,kept,kept_original
30fdb2f059761ac5,"La extraordinaria vida de Richard Burton, el explorador inglés que hablaba 26 lenguas y logró infiltrarse en La Meca, ciudad prohibida para los no musulmanes","La extraordinaria vida de Richard Burton, el explorador inglés que hablaba 26 lenguas y logró infiltrarse en La Meca, ciudad prohibida para los no musulmanes",informativo,internacional,BBC Mundo,,,2026-04-12T09:02:19+00:00,https://www.bbc.com/mundo/articles/c98g7lrwlx5o?at_medium=RSS&at_campaign=rss,0.0,,False,validation,weak-rules-v1.2,rss,2026-04-20T23:35:11.537314+00:00,https://feeds.bbci.co.uk/mundo/rss.xml,es,0.999995,kept,kept_original
6fb9dad312c38bad,chile esta infravalorado por falta de conocimiento es un pais muy completo y con gente de gran calidad humana,chile esta infravalorado por falta de conocimiento es un pais muy completo y con gente de gran calidad humana,informativo,nacional,En Cancha,,,2026-04-03T21:06:46.373000+00:00,https://www.encancha.cl/todo-cancha/2026/04/03/chile-esta-infravalorado-por-falta-de-conocimiento-es-un-pais-muy-completo-y-con-gente-de-gran-calidad-humana/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:35:10.042659+00:00,,es,0.999996,kept,kept_original
a70e59ceeaeb0d22,Un meteorólogo explica el fallo de las previsiones automáticas de Aemet: «No tiene apenas fiabilidad»,Un meteorólogo explica el fallo de las previsiones automáticas de Aemet: «No tiene apenas fiabilidad»,informativo,internacional,ABC,,,2026-04-19T07:28:10+02:00,https://www.abc.es/espana/andalucia/meteorologo-explica-fallo-previsiones-automaticas-aemet-apenas-20260419163001-nts.html,0.0,,False,validation,weak-rules-v1.2,news_sitemap,2026-04-20T23:38:18.975976+00:00,,es,0.999995,kept,kept_original
9cccbf17088c1f81,san francisco estados unidos,san francisco estados unidos,informativo,internacional,Clarin,,,2026-04-01T19:01:29+00:00,https://www.clarin.com/tema/san-francisco-estados-unidos.html,0.0,,False,validation,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:37:29.659071+00:00,,es,0.999997,kept,kept_original
665901ca250bde4d,sismo de magnitud 6 3 se percibe desde region de arica y parinacota a atacama,sismo de magnitud 6 3 se percibe desde region de arica y parinacota a atacama,informativo,nacional,Pagina 7,,,2025-11-14T19:26:26+00:00,https://www.pagina7.cl/actualidad/sismo-de-magnitud-6-3-se-percibe-desde-region-de-arica-y-parinacota-a-atacama/,0.0,,False,test,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:33:16.670462+00:00,,es,0.999996,kept,kept_original
b0df8e43c4d39f4c,el crecimiento economico como prioridad nacional,el crecimiento economico como prioridad nacional,informativo,nacional,La Tercera,,,2026-04-18T00:30:00.712000+00:00,https://www.latercera.com/editorial/noticia/el-crecimiento-economico-como-prioridad-nacional/,0.1,vague_subject,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:29:50.296418+00:00,,es,0.999997,kept,kept_original
48eadf396d429c8b,"Clima hoy en Costa Chica, Buenos Aires: el pronóstico del tiempo para este lunes 20 abril de 2026","Clima hoy en Costa Chica, Buenos Aires: el pronóstico del tiempo para este lunes 20 abril de 2026",informativo,internacional,Clarin,,,2026-04-20T03:12:40+00:00,https://www.clarin.com/informacion-general/clima-hoy-costa-chica-buenos-aires-pronostico-tiempo-lunes-20-abril-2026_0_YzgbbVygin.html,0.0,concrete_informative_signals,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:37:29.569565+00:00,,es,0.999996,kept,kept_original
230fd677a90cf04d,lo que le paso a una profesora por ver 50 sombras de grey con sus alumnos,lo que le paso a una profesora por ver 50 sombras de grey con sus alumnos,clickbait,nacional,FMDOS,,,2015-05-22T16:37:09+00:00,https://www.fmdos.cl/noticias/lo-que-le-paso-a-una-profesora-por-ver-50-sombras-de-grey-con-sus-alumnos/,0.36,curiosity_gap:lo que;curiosity_gap_opener,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:34:10.244251+00:00,,es,0.999996,kept,kept_original
9363bda44743e480,Destacado rostro de Canal 13 impacta al exponer desconocido antecedente: guarda relación con su vida personal,Destacado rostro de Canal 13 impacta al exponer desconocido antecedente: guarda relación con su vida personal,informativo,nacional,La Cuarta,,,2026-04-20T14:20:51.250000+00:00,https://www.lacuarta.com/espectaculos/noticia/destacado-rostro-de-canal-13-impacta-al-exponer-desconocido-antecedente-guarda-relacion-con-su-vida-personal/,0.0,,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:32:58.251072+00:00,,es,0.999996,kept,kept_original
7c9ad4b38b0074bc,un violador en libertad daniela berriel expuso irregularidades que lograron la libertad de eduardo n,un violador en libertad daniela berriel expuso irregularidades que lograron la libertad de eduardo n,informativo,internacional,Infobae,,,2026-02-20T04:28:05.235000+00:00,https://www.infobae.com/america/entretenimiento/2021/04/10/un-violador-en-libertad-daniela-berriel-expuso-irregularidades-que-lograron-la-libertad-de-eduardo-n/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:37:12.688967+00:00,,es,0.999997,kept,kept_original
c7f2ab58db5dbe48,ugandeses critican tamano y calidad de preservativos son demasiado pequenos y con la presion explotan,ugandeses critican tamano y calidad de preservativos son demasiado pequenos y con la presion explotan,informativo,nacional,Pagina 7,,,2025-11-14T19:27:00+00:00,https://www.pagina7.cl/sociedad/ugandeses-critican-tamano-y-calidad-de-preservativos-son-demasiado-pequenos-y-con-la-presion-explotan/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:33:16.676447+00:00,,es,0.999998,kept,kept_original
c8bf5d081b3f18ac,Lo que no mostró el video de hombre semidesnudo sobre auto en Antofagasta: pareja fue detenida por VIF,Lo que no mostró el video de hombre semidesnudo sobre auto en Antofagasta: pareja fue detenida por VIF,clickbait,nacional,BioBioChile,,pressrelease,2025-07-21T13:56:07+00:00,https://www.biobiochile.cl/noticias/nacional/region-de-antofagasta/2025/07/21/lo-que-no-mostro-el-video-de-hombre-semidesnudo-sobre-auto-en-antofagasta-pareja-fue-detenida-por-vif.shtml,0.46,curiosity_gap:lo que;curiosity_gap_opener;curiosity_colon_framing,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:28:49.347298+00:00,,es,0.999998,kept,kept_original
a3626f221077d8da,"El lotero juzgado por robar el boleto de los 4,7 millones sostiene que no tenía “ánimo de cobrar” el premio, aunque lo pidió cuatro veces","El lotero juzgado por robar el boleto de los 4,7 millones sostiene que no tenía “ánimo de cobrar” el premio, aunque lo pidió cuatro veces",informativo,internacional,El Pais,Sonia Vizoso Perez,España,2026-04-20T16:10:54+00:00,https://elpais.com/espana/galicia/2026-04-20/el-lotero-juzgado-por-robar-el-boleto-de-los-47-millones-sostiene-que-no-tenia-animo-de-cobrar-el-premio-aunque-lo-pidio-cuatro-veces.html,0.1,vague_subject,False,train,weak-rules-v1.2,rss,2026-04-20T23:35:21.116224+00:00,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/portada,es,0.999996,kept,kept_original
4d3e54e373523410,Qué hay detrás de la separación de Paz Vega y Orson Salazar: las pistas que explican su ruptura,Qué hay detrás de la separación de Paz Vega y Orson Salazar: las pistas que explican su ruptura,informativo,internacional,ABC,,,2026-04-20T11:58:39+02:00,https://www.abc.es/gente/detras-separacion-paz-vega-orson-salazar-pistas-20260420115720-nt.html,0.16,question_opener_without_punctuation,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:38:18.948694+00:00,,es,0.999997,kept,kept_original
4227004f4f6cc8d8,falta que alguien apueste a los artistas hay mucho talento en chile,falta que alguien apueste a los artistas hay mucho talento en chile,informativo,nacional,CNN Chile,,,2011-12-31T20:23:00+00:00,https://www.cnnchile.com/pais/falta-que-alguien-apueste-a-los-artistas-hay-mucho-talento-en-chile_20111231/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:28:55.110344+00:00,,es,0.999996,kept,kept_original
7eb31cf45e293e22,"Clima hoy en Concepción del Uruguay, Entre Ríos: el pronóstico del tiempo para este domingo 19 abril de 2026","Clima hoy en Concepción del Uruguay, Entre Ríos: el pronóstico del tiempo para este domingo 19 abril de 2026",informativo,internacional,Clarin,,,2026-04-19T03:12:15+00:00,https://www.clarin.com/informacion-general/clima-hoy-concepcion-uruguay-rios-pronostico-tiempo-domingo-19-abril-2026_0_zeNts2i0E0.html,0.0,concrete_informative_signals,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:37:29.627815+00:00,,es,0.999997,kept,kept_original
0b05fa30c749560c,Netflix España confirma la sexta temporada de 'Machos Alfa': tendrá 10 episodios y será la última entrega de la serie,Netflix España confirma la sexta temporada de 'Machos Alfa': tendrá 10 episodios y será la última entrega de la serie,informativo,internacional,Mundo Deportivo,,,2026-04-20T11:57:07+00:00,https://www.mundodeportivo.com/elotromundo/television/20260420/1004172795/netflix-espana-confirma-sexta-temporada-machos-alfa-tendra-10-episodios-sera-ultima-entrega-serie-tvp-dct.html,0.0,,False,test,weak-rules-v1.2,news_sitemap,2026-04-20T23:38:30.056185+00:00,,es,0.999997,kept,kept_original
f549b495be73da78,nuevo sistema localizar minas submarinas inteligencia artificial francia guerra 1ab,nuevo sistema localizar minas submarinas inteligencia artificial francia guerra 1ab,informativo,nacional,Meganoticias,,,2026-04-14T14:30:00-04:00,https://www.meganoticias.cl/mundo/519390-nuevo-sistema-localizar-minas-submarinas-inteligencia-artificial-francia-guerra-1ab.html,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:31:41.186346+00:00,,es,0.999995,kept,kept_original
0d2024769147158e,espana china iran ee uu,espana china iran ee uu,informativo,internacional,CNN Espanol,,,2026-04-14T18:46:00.531000+00:00,https://cnnespanol.cnn.com/2026/04/14/espana/video/espana-china-iran-ee-uu,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:36:22.173752+00:00,,es,0.857138,kept,kept_original
07b5dc7d4164965d,agenda nacional balance y futuro de la educacion chilena cuarta parte,agenda nacional balance y futuro de la educacion chilena cuarta parte,informativo,nacional,CNN Chile,,,2011-11-19T15:40:00+00:00,https://www.cnnchile.com/pais/agenda-nacional-balance-y-futuro-de-la-educacion-chilena-cuarta-parte_20111119/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:28:55.090356+00:00,,es,0.999998,kept,kept_original
6187ba680c8d2f58,el misterio de los kitkat ni rastros del camion ni de las 12 toneladas de chocolate robadas en europa,el misterio de los kitkat ni rastros del camion ni de las 12 toneladas de chocolate robadas en europa,informativo,nacional,BioBioChile,,,2026-03-29T09:28:26-03:00,https://www.biobiochile.cl/noticias/sociedad/curiosidades/2026/03/29/el-misterio-de-los-kitkat-ni-rastros-del-camion-ni-de-las-12-toneladas-de-chocolate-robadas-en-europa.shtml,0.1,vague_subject,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:28:49.392963+00:00,,es,0.999996,kept,kept_original
6bdeb6769766a557,legisladores confrontan a quiroz con reporte de la dipres boric dejo caja de mas de us3 600 millones,legisladores confrontan a quiroz con reporte de la dipres boric dejo caja de mas de us3 600 millones,informativo,nacional,BioBioChile,,,2026-03-31T20:54:38-03:00,https://www.biobiochile.cl/noticias/nacional/chile/2026/03/31/legisladores-confrontan-a-quiroz-con-reporte-de-la-dipres-boric-dejo-caja-de-mas-de-us3-600-millones.shtml,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:28:49.354487+00:00,,es,0.999995,kept,kept_original
99ddbf0d9620d1ff,vicepresidente de eeuu dice que el papa deberia ser mas cuidadoso al hablar de teologia,vicepresidente de eeuu dice que el papa deberia ser mas cuidadoso al hablar de teologia,informativo,nacional,La Tercera,,,2026-04-15T20:27:28.192000+00:00,https://www.latercera.com/mundo/noticia/vicepresidente-de-eeuu-dice-que-el-papa-deberia-ser-mas-cuidadoso-al-hablar-de-teologia/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:29:50.325318+00:00,,es,0.999995,kept,kept_original
26e68749146f125e,Aún estás a tiempo de asistir a los conciertos de Bad Bunny en España: así es cómo puedes conseguir las entradas más asequibles,Aún estás a tiempo de asistir a los conciertos de Bad Bunny en España: así es cómo puedes conseguir las entradas más asequibles,informativo,internacional,La Vanguardia,Pablo Sánchez-Montañés Quintana,Cultura y Ocio,2026-04-20T05:50:00+02:00,https://www.lavanguardia.com/comprar/cultura-ocio/20260420/11515978/aun-estas-asistir-conciertos-bad-bunny-espana-asi-como-puedes-conseguir-entradas-mas-asequibles-mkt-heti.html,0.12,clickbait_framing:asi es,False,train,weak-rules-v1.2,rss,2026-04-20T23:38:05.977828+00:00,https://www.lavanguardia.com/rss/home.xml,es,0.999995,kept,kept_original
cf6215734369b62f,el peor show de la historia justin bieber regreso a los escenarios con polemico show en coachella,el peor show de la historia justin bieber regreso a los escenarios con polemico show en coachella,informativo,nacional,La Cuarta,,,2026-04-13T15:41:58.160000+00:00,https://www.lacuarta.com/espectaculos/noticia/el-peor-show-de-la-historia-justin-bieber-regreso-a-los-escenarios-con-polemico-show-en-coachella/,0.1,vague_subject,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:32:58.282516+00:00,,es,0.999997,kept,kept_original
213271a3b51b9193,ucrania ataca refinerias rusas sanciones trax,ucrania ataca refinerias rusas sanciones trax,informativo,internacional,CNN Espanol,,,2026-04-18T16:46:57.441000+00:00,https://cnnespanol.cnn.com/2026/04/18/mundo/ucrania-ataca-refinerias-rusas-sanciones-trax,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:36:22.158155+00:00,,es,0.999995,kept,kept_original
281453dbf0b2efc8,Luis Brandoni y su legado en el cine: le debe menos que lo que el cine argentino le debe a él,Luis Brandoni y su legado en el cine: le debe menos que lo que el cine argentino le debe a él,clickbait,internacional,Clarin,,,2026-04-20T14:17:20+00:00,https://www.clarin.com/espectaculos/luis-brandoni-legado-cine-debe-cine-argentino-debe_0_FqaI9lP6k2.html,0.36,curiosity_gap:lo que;curiosity_colon_framing,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:37:29.532767+00:00,,es,0.999996,kept,kept_original
5a24a07e5d095b51,bloqueo naval eeuu iran estrecho ormuz 2ab,bloqueo naval eeuu iran estrecho ormuz 2ab,informativo,nacional,Meganoticias,,,2026-04-18T05:15:00-04:00,https://www.meganoticias.cl/mundo/519674-bloqueo-naval-eeuu-iran-estrecho-ormuz-2ab.html,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:31:41.165331+00:00,,es,0.999993,kept,kept_original
74abb0a08efe05f3,nuevo hospital en santiago 15 04 2026,nuevo hospital en santiago 15 04 2026,informativo,nacional,Meganoticias,,,2026-04-15T13:21:00-04:00,https://www.meganoticias.cl/nacional/519507-nuevo-hospital-en-santiago-15-04-2026.html,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:31:41.180919+00:00,,es,0.999996,kept,kept_original
6c4fca702b9b7cd0,El régimen de Corea del Norte lanzó varios misiles balísticos al mar: es el cuarto ensayo en lo que va del mes,El régimen de Corea del Norte lanzó varios misiles balísticos al mar: es el cuarto ensayo en lo que va del mes,clickbait,internacional,Infobae,,,2026-04-18T23:59:13+00:00,https://www.infobae.com/america/mundo/2026/04/18/el-regimen-de-corea-del-norte-lanzo-varios-misiles-balisticos-al-mar-es-el-cuarto-ensayo-en-lo-que-va-del-mes/,0.46,curiosity_gap:lo que;curiosity_colon_framing;vague_subject,False,train,weak-rules-v1.2,rss,2026-04-20T23:36:23.863972+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/,es,0.999996,kept,kept_original
406fd01b71b83b9d,"No es pereza, es la edad: lo que le pasa al cerebro adolescente cuando duerme mal y cómo evitarlo","No es pereza, es la edad: lo que le pasa al cerebro adolescente cuando duerme mal y cómo evitarlo",clickbait,internacional,El Pais,Carolina Pinedo,Niños,2026-04-20T03:30:00+00:00,https://elpais.com/mamas-papas/actualidad/2026-04-20/no-es-pereza-es-la-edad-lo-que-le-pasa-al-cerebro-adolescente-cuando-duerme-mal-y-como-evitarlo.html,0.36,curiosity_gap:lo que;curiosity_colon_framing,False,train,manual-review-v1.0,rss,2026-04-20T23:35:21.124632+00:00,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/portada,es,0.999997,kept,kept_original
ccb04af0816b6c14,Los recorridos por los jardines de la Casa Blanca ofrecen una mirada interna a las transformaciones de Trump,Los recorridos por los jardines de la Casa Blanca ofrecen una mirada interna a las transformaciones de Trump,informativo,internacional,CNN Espanol,,,2026-04-19T01:10:54.951000+00:00,https://cnnespanol.cnn.com/2026/04/18/eeuu/jardines-casa-blanca-transformaciones-trump-trax,0.0,,False,test,weak-rules-v1.2,news_sitemap,2026-04-20T23:36:22.120193+00:00,,es,0.999996,kept,kept_original
85281c5ae3fbe8a6,"Clima hoy en Caviahue, Neuquén: el pronóstico del tiempo para este domingo 19 abril de 2026","Clima hoy en Caviahue, Neuquén: el pronóstico del tiempo para este domingo 19 abril de 2026",informativo,internacional,Clarin,,,2026-04-19T03:11:23+00:00,https://www.clarin.com/informacion-general/clima-hoy-caviahue-neuquen-pronostico-tiempo-domingo-19-abril-2026_0_cTJhBuo2c0.html,0.0,concrete_informative_signals,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:37:29.628903+00:00,,es,0.999997,kept,kept_original
592574cdf8ba3615,¿Por qué se inflama la piel y por qué es importante evitarlo? Todas las claves,¿Por qué se inflama la piel y por qué es importante evitarlo? Todas las claves,clickbait,internacional,20 Minutos,Jerónimo Ors,Actualidad,2026-04-19T18:00:00+02:00,https://www.20minutos.es/salud/actualidad/por-que-se-inflama-piel-por-que-es-importante-evitarlo-aqui-van-varias-claves_6954550_0.html,0.52,curiosity_gap:por que;curiosity_gap_opener;question_headline;question_opener,False,train,manual-review-v1.0,rss,2026-04-20T23:37:56.124483+00:00,https://www.20minutos.es/rss/,es,0.857141,kept,kept_original
ec7e3e1262eb8b91,subsidio de discapacidad requisitos 1ab 16 4 2026,subsidio de discapacidad requisitos 1ab 16 4 2026,informativo,nacional,Meganoticias,,,2026-04-16T13:00:00-04:00,https://www.meganoticias.cl/dato-util/519521-subsidio-de-discapacidad-requisitos-1ab-16-4-2026.html,0.0,,False,validation,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:31:41.175909+00:00,,es,0.904743,kept,kept_original
c571e603a5765dc7,Borja Jiménez: «Se me está resistiendo la Puerta del Príncipe»,Borja Jiménez: «Se me está resistiendo la Puerta del Príncipe»,informativo,internacional,ABC,Sergio A. Ávila,,2026-04-20T22:44:44+02:00,https://www.abc.es/cultura/toros/sevilla/borja-jimenez-resistiendo-puerta-principe-20260420222444-nts.html,0.0,,False,test,weak-rules-v1.2,rss,2026-04-20T23:38:12.664736+00:00,https://www.abc.es/rss/2.0/ultima-hora/,es,0.999995,kept,kept_original
8b6bf6dbe7b88530,"Clima hoy en Reconquista, Santa Fe: el pronóstico del tiempo para este domingo 19 abril de 2026","Clima hoy en Reconquista, Santa Fe: el pronóstico del tiempo para este domingo 19 abril de 2026",informativo,internacional,Clarin,,,2026-04-19T03:20:58+00:00,https://www.clarin.com/informacion-general/clima-hoy-reconquista-santa-fe-pronostico-tiempo-domingo-19-abril-2026_0_aNcj8DFrkb.html,0.0,concrete_informative_signals,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:37:29.618216+00:00,,es,0.999996,kept,kept_original
